job_id,job_title,company,location,experience_level,job_description,date_posted
701,Data Scientist,BluePeak Consulting,NEW YORK,Lead,"Exciting opportunity for a Data Scientist at BluePeak Consulting, New York. Must have strong knowledge of advanced SQL, proficiency in Python, AWS, ML models, PowerBI and a passion for solving business problems.",2026-06-01
4180,Data Engineer,Skyline Solutions,Delhi NCR,ENTRY,"Exciting opportunity for a Data Engineer at Skyline Solutions, Delhi NCR. Must have strong knowledge of proficiency in Python, Excel, AWS, Power BI dashboards, ML models, Generative AI and a passion for solving business problems.",2026-05-27
1581,Power BI Developer,Northstar Tech,HYDERABAD,Mid,"We are looking for a Power BI Developer to join our team in Hyderabad. The ideal candidate has hands-on experience with Power BI, machine-learning, GenAI, Tableau, Python. You will work closely with cross-functional teams to deliver insights.",2026-05-31
808,NLP Engineer,Quantify Labs,Delhi NCR,LEAD,"NLP Engineer role open at Quantify Labs. Key requirements include Python, Power BI dashboards, advanced SQL, AWS, ML models. This is a Lead level position, Delhi NCR based.",2026-02-13
4637,Analytics Consultant,Vertex Insights,SINGAPORE,ENTRY,"We are looking for a Analytics Consultant to join our team in Singapore. The ideal candidate has hands-on experience with Machine Learning, Natural Language Processing, SQL queries, proficiency in Python, AWS. You will work closely with cross-functional teams to deliver insights.",2026-03-28
4275,Data Science Manager,Northstar Tech,Singapore,Mid,"Join Northstar Tech as a Data Science Manager! We need someone comfortable with Excel, Tableau, Machine Learning, advanced SQL, Python, Power BI to help us build data-driven products.",2026-04-10
1956,Power BI Developer,Alpha Analytics,New York,Lead,"Alpha Analytics is hiring a Power BI Developer (Lead level) based in New York. Required skills: Excel, Natural Language Processing, proficiency in Python, advanced SQL, Power BI dashboards. Prior experience with analytics platforms is a plus.",2026-05-26
3573,Power BI Developer,Northstar Tech,Hyderabad,Senior,"Join Northstar Tech as a Power BI Developer! We need someone comfortable with SQL, Excel, proficiency in Python to help us build data-driven products.",2026-05-07
4233,Data Science Manager,Alpha Analytics,Hyderabad,Entry,"Data Science Manager role open at Alpha Analytics. Key requirements include Python, AWS, Tableau, advanced SQL, Advanced Excel. This is a Entry level position, Hyderabad based.",2026-06-30
1245,Data Engineer,Alpha Analytics,Bengaluru,Senior,"Alpha Analytics is hiring a Data Engineer (Senior level) based in Bengaluru. Required skills: Advanced Excel, T-SQL, Amazon Web Services. Prior experience with analytics platforms is a plus.",2026-04-28
2639,AI Engineer,Clarity Systems,new york,Lead,"AI Engineer role open at Clarity Systems. Key requirements include Tableau, machine-learning. This is a Lead level position, New York based.",2026-06-04
454,Data Science Manager,Skyline Solutions,,SENIOR,"Data Science Manager role open at Skyline Solutions. Key requirements include Excel, proficiency in Python, Deep Learning. This is a Senior level position, Remote based.",2026-05-14
2220,Data Scientist,Quantify Labs,Chennai,Senior,"We are looking for a Data Scientist to join our team in Chennai. The ideal candidate has hands-on experience with machine-learning, MS Excel, PowerBI. You will work closely with cross-functional teams to deliver insights.",2026-07-05
3003,Machine Learning Engineer,Quantify Labs,  Remote  ,mid,"Join Quantify Labs as a Machine Learning Engineer! We need someone comfortable with T-SQL, proficiency in Python, NLP, Amazon Web Services to help us build data-driven products.",2026-01-03
2186,Data Engineer,Alpha Analytics,HYDERABAD,Mid,"We are looking for a Data Engineer to join our team in Hyderabad. The ideal candidate has hands-on experience with AWS, Python. You will work closely with cross-functional teams to deliver insights.",2026-05-21
3911,AI Research Engineer,Northstar Tech,,Lead,"AI Research Engineer role open at Northstar Tech. Key requirements include T-SQL, Natural Language Processing, Machine Learning, proficiency in Python. This is a Lead level position, New York based.",2026-03-21
4346,Data Engineer,Clarity Systems,Singapore,Lead,"We are looking for a Data Engineer to join our team in Singapore. The ideal candidate has hands-on experience with Python, T-SQL, NLP, Deep Learning, Excel, Amazon Web Services. You will work closely with cross-functional teams to deliver insights.",2026-01-06
4697,AI Engineer,BrightPath AI,Hyderabad,mid,"We are looking for a AI Engineer to join our team in Hyderabad. The ideal candidate has hands-on experience with Advanced Excel, proficiency in Python, PowerBI, GenAI. You will work closely with cross-functional teams to deliver insights.",2026-01-24
2636,AI Research Engineer,Vertex Insights,Chennai,Entry,"Vertex Insights is hiring a AI Research Engineer (Entry level) based in Chennai. Required skills: deep neural networks, Large Language Models, T-SQL, AWS, PowerBI. Prior experience with analytics platforms is a plus.",2026-04-15
3769,Business Intelligence Analyst,Clarity Systems,Hyderabad,Mid,"Join Clarity Systems as a Business Intelligence Analyst! We need someone comfortable with machine-learning, SQL queries, Advanced Excel to help us build data-driven products.",2026-06-16
2992,Power BI Developer,Clarity Systems,new york,Lead,"Join Clarity Systems as a Power BI Developer! We need someone comfortable with SQL queries, Advanced Excel, AWS to help us build data-driven products.",2026-02-20
2002,BI Developer,Quantify Labs,Mumbai,Entry,"Quantify Labs is hiring a BI Developer (Entry level) based in Mumbai. Required skills: machine-learning, Large Language Models, Power BI, Excel, proficiency in Python, SQL. Prior experience with analytics platforms is a plus.",2026-03-20
1228,Analytics Consultant,Alpha Analytics,chennai,Entry,"Alpha Analytics is hiring a Analytics Consultant (Entry level) based in Chennai. Required skills: SQL queries, GenAI, Tableau, python programming, Power BI dashboards, ML models. Prior experience with analytics platforms is a plus.",2026-05-31
428,AI Engineer,BluePeak Consulting,Delhi NCR,MID,"AI Engineer role open at BluePeak Consulting. Key requirements include NLP, Generative AI. This is a Mid level position, Delhi NCR based.",2026-04-29
3641,BI Developer,DataForge,Mumbai,mid,"Join DataForge as a BI Developer! We need someone comfortable with T-SQL, Tableau to help us build data-driven products.",2026-02-20
1500,Analytics Consultant,Clarity Systems,london,Entry,"We are looking for a Analytics Consultant to join our team in London. The ideal candidate has hands-on experience with Power BI dashboards, LLMs, T-SQL, Excel, deep neural networks. You will work closely with cross-functional teams to deliver insights.",2026-05-05
4764,Analytics Consultant,Clarity Systems,Chennai,MID,"Analytics Consultant role open at Clarity Systems. Key requirements include ML models, PowerBI, Natural Language Processing. This is a Mid level position, Chennai based.",2026-03-26
2088,Power BI Developer,DataForge,Pune,LEAD,"Power BI Developer role open at DataForge. Key requirements include Power BI dashboards, Tableau dashboards, Python, T-SQL, machine-learning. This is a Lead level position, Pune based.",2026-04-12
2533,Business Intelligence Analyst,BluePeak Consulting,new york,Lead,"Business Intelligence Analyst role open at BluePeak Consulting. Key requirements include Excel, PowerBI. This is a Lead level position, New York based.",2026-05-12
2783,Analytics Consultant,BrightPath AI,Remote,Lead,"We are looking for a Analytics Consultant to join our team in Remote. The ideal candidate has hands-on experience with python programming, advanced SQL. You will work closely with cross-functional teams to deliver insights.",2026-05-03
3446,Analytics Consultant,Northstar Tech,,Entry,"Northstar Tech is hiring a Analytics Consultant (Entry level) based in Delhi NCR. Required skills: proficiency in Python, SQL, ML models, Deep Learning, NLP. Prior experience with analytics platforms is a plus.",2026-07-06
3759,AI Research Engineer,BluePeak Consulting,Bengaluru,Mid,"AI Research Engineer role open at BluePeak Consulting. Key requirements include proficiency in Python, Power BI, AWS, Natural Language Processing, Excel, machine-learning. This is a Mid level position, Bengaluru based.",2026-01-29
3316,BI Developer,BluePeak Consulting,,  Entry  ,"Join BluePeak Consulting as a BI Developer! We need someone comfortable with Deep Learning, T-SQL, proficiency in Python to help us build data-driven products.",2026-03-30
1992,Data Science Manager,Vertex Insights,Delhi NCR,Mid,"Join Vertex Insights as a Data Science Manager! We need someone comfortable with Tableau, GenAI, AWS, Power BI dashboards to help us build data-driven products.",2026-04-14
1209,AI Research Engineer,Nimbus Data,  Bengaluru  ,Lead,"We are looking for a AI Research Engineer to join our team in Bengaluru. The ideal candidate has hands-on experience with Amazon Web Services, advanced SQL. You will work closely with cross-functional teams to deliver insights.",2026-02-11
3399,BI Developer,BrightPath AI,Delhi NCR,mid,"BrightPath AI is hiring a BI Developer (Mid level) based in Delhi NCR. Required skills: machine-learning, T-SQL, MS Excel. Prior experience with analytics platforms is a plus.",2026-03-22
3524,Data Analyst,,Singapore,Entry,"Data Analyst role open at Skyline Solutions. Key requirements include Machine Learning, Power BI, Amazon Web Services, advanced SQL, Excel. This is a Entry level position, Singapore based.",2026-01-21
1539,Analytics Consultant,BluePeak Consulting,Hyderabad,Senior,"BluePeak Consulting is hiring a Analytics Consultant (Senior level) based in Hyderabad. Required skills: NLP, proficiency in Python, Large Language Models. Prior experience with analytics platforms is a plus.",2026-04-14
3254,Machine Learning Engineer,BluePeak Consulting,Bengaluru,Mid,"Join BluePeak Consulting as a Machine Learning Engineer! We need someone comfortable with AWS, Machine Learning, NLP, Tableau, python programming, MS Excel to help us build data-driven products.",2026-05-24
4699,Data Engineer,Alpha Analytics,remote,Senior,"We are looking for a Data Engineer to join our team in Remote. The ideal candidate has hands-on experience with SQL, Deep Learning. You will work closely with cross-functional teams to deliver insights.",2026-05-17
2988,Data Engineer,Northstar Tech,Bengaluru,Entry,"Data Engineer role open at Northstar Tech. Key requirements include advanced SQL, MS Excel, deep neural networks, Generative AI, ML models. This is a Entry level position, Bengaluru based.",2026-02-12
1638,Power BI Developer,BrightPath AI,Mumbai,Lead,"Exciting opportunity for a Power BI Developer at BrightPath AI, Mumbai. Must have strong knowledge of Power BI dashboards, Deep Learning, machine-learning, SQL and a passion for solving business problems.",2026-02-25
3855,Data Science Manager,DataForge,SINGAPORE,Mid,"We are looking for a Data Science Manager to join our team in Singapore. The ideal candidate has hands-on experience with deep neural networks, Large Language Models, Machine Learning, python programming, Natural Language Processing. You will work closely with cross-functional teams to deliver insights.",2026-01-11
